workLat,workLong,workTweets,homeLat,homeLong,homeTweets,#tweets,userID,homeCountry,workCountry,homeCanton,workCanton,distance,closer to home,closer to work,routeTime
45.9,6.11,107.0,45.9,6.11,84.0,211,1161222847,France,France,-,-,0.0,"('Annecy', 0.5181337027284519)","('Annecy', 0.5181337027284519)",0.0
45.81,9.24,116.0,45.81,9.24,85.0,211,308989415,Italia,Italia,-,-,0.0,"('Varese', 32.045804927010906)","('Varese', 32.045804927010906)",0.0
47.35,7.32,10.0,47.35,7.32,15.0,211,168068346,Suisse,Suisse,Jura,Jura,0.0,"('Basel', 31.976032578017872)","('Basel', 31.976032578017872)",0.0
47.25,8.71,13.0,47.25,8.78,48.0,211,20713244,Suisse,Suisse,Zürich,Zürich,5.280226514095041,"('Zurich', 21.643138887115306)","('Zurich', 17.704015624130225)",11.9
46.14,6.68,117.0,46.14,6.68,94.0,211,312762656,France,France,-,-,0.0,"('Annemasse', 34.572159800255285)","('Annemasse', 34.572159800255285)",0.0
47.56,7.58,79.0,47.56,7.58,88.0,211,2612216182,Suisse,Suisse,Basel-Stadt,Basel-Stadt,0.0,"('Basel', 1.6743361716465146)","('Basel', 1.6743361716465146)",0.0
47.3,7.89,149.0,47.3,7.89,61.0,212,3006359697,Suisse,Suisse,Aargau,Aargau,0.0,"('Basel', 36.79082114430141)","('Basel', 36.79082114430141)",0.0
47.04,8.32,118.0,47.04,8.32,81.0,212,3290507599,Suisse,Suisse,Luzern,Luzern,0.0,"('Luzern', 6.279503401719631)","('Luzern', 6.279503401719631)",0.0
47.43,8.67,90.0,47.43,8.67,120.0,212,193461944,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 11.4456822698284)","('Zurich', 11.4456822698284)",0.0
46.34,10.37,102.0,46.34,10.37,106.0,212,2944889411,Italia,Italia,-,-,0.0,"('Varese', 132.38962474675478)","('Varese', 132.38962474675478)",0.0
46.25,6.89,137.0,46.25,6.89,63.0,212,1323016260,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 35.40245911955159)","('Sion', 35.40245911955159)",0.0
46.8,9.83,68.0,46.81,9.84,22.0,212,321511521,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun,1.3466409022210495,"('Zurich', 115.55339064017117)","('Zurich', 115.52463351499809)",3.783333333333333
47.26,8.42,138.0,47.26,8.42,65.0,212,2969822541,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 15.376630338674156)","('Zurich', 15.376630338674156)",0.0
46.32,6.07,95.0,46.32,6.07,117.0,212,802427737,France,France,-,-,0.0,"('Geneva', 15.264993944245312)","('Geneva', 15.264993944245312)",0.0
47.15,9.86,115.0,47.15,9.86,96.0,212,2886839177,Österreich,Österreich,-,-,0.0,"('Zurich', 101.69024844192703)","('Zurich', 101.69024844192703)",0.0
45.89,6.8,29.0,45.89,6.8,58.0,212,2335280251,France,France,-,-,0.0,"('Annecy', 52.858183263055125)","('Annecy', 52.858183263055125)",0.0
46.45,6.93,98.0,46.45,6.93,113.0,212,4243200232,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 22.16889602947618)","('Lausanne', 22.16889602947618)",0.0
47.76,8.98,90.0,47.76,8.98,122.0,212,713430978841206785,Deutschland,Deutschland,-,-,0.0,"('Zurich', 54.31456527556429)","('Zurich', 54.31456527556429)",0.0
47.24,6.0,32.0,47.24,6.0,41.0,212,403787313,France,France,-,-,0.0,"('Pontarlier', 46.063036671672215)","('Pontarlier', 46.063036671672215)",0.0
46.46,6.85,99.0,46.46,6.85,113.0,212,1122045499,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 16.216297557597553)","('Lausanne', 16.216297557597553)",0.0
47.32,8.61,66.0,46.95,7.39,11.0,212,586992365,Suisse,Suisse,Bern - Berne,Zürich,100.97504942048866,"('Bern', 6.896901927923054)","('Zurich', 6.87811172990187)",95.1
45.78,7.85,12.0,45.77,7.83,41.0,212,571995291,Italia,Italia,-,-,1.9073101416408331,"('Sion', 63.43063390580815)","('Sion', 63.456857845493694)",1.5333333333333334
46.34,6.85,100.0,46.34,6.85,110.0,213,2717729621,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Lausanne', 25.660554384794505)","('Lausanne', 25.660554384794505)",0.0
46.07,6.51,151.0,46.07,6.51,62.0,213,2539627638,France,France,-,-,0.0,"('Annemasse', 25.116265957679165)","('Annemasse', 25.116265957679165)",0.0
46.01,8.9,124.0,46.01,8.9,55.0,213,325723492,Suisse,Suisse,Ticino,Ticino,0.0,"('Varese', 22.124742187480066)","('Varese', 22.124742187480066)",0.0
47.26,6.03,46.0,47.26,6.03,167.0,213,1419028322,France,France,-,-,0.0,"('Pontarlier', 46.64479373131721)","('Pontarlier', 46.64479373131721)",0.0
45.9,6.1,109.0,45.9,6.1,58.0,213,221857023,France,France,-,-,0.0,"('Annecy', 1.291467585419845)","('Annecy', 1.291467585419845)",0.0
47.44,8.7,92.0,47.44,8.7,114.0,213,429303530,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 13.917105540040115)","('Zurich', 13.917105540040115)",0.0
46.49,6.51,114.0,46.49,6.51,97.0,213,3221342003,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 12.913862341296834)","('Lausanne', 12.913862341296834)",0.0
46.84,7.66,184.0,46.84,7.66,26.0,213,124567603,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 16.97751878100267)","('Bern', 16.97751878100267)",0.0
45.8,6.17,13.0,47.49,6.84,10.0,213,1699959912,France,France,-,-,194.63082622127686,"('Mulhouse', 46.90468754431228)","('Annecy', 11.853619655778012)",227.35
45.8,9.43,82.0,45.8,9.43,96.0,213,532481735,Italia,Italia,-,-,0.0,"('Varese', 46.795822417910166)","('Varese', 46.795822417910166)",0.0
47.66,10.15,161.0,47.66,10.15,52.0,213,550372628,Deutschland,Deutschland,-,-,0.0,"('Zurich', 124.43217694122649)","('Zurich', 124.43217694122649)",0.0
47.44,9.39,122.0,47.44,9.39,91.0,213,2215508728,Suisse,Suisse,Sankt Gallen,Sankt Gallen,0.0,"('Zurich', 63.70207571781363)","('Zurich', 63.70207571781363)",0.0
47.38,8.54,10.0,46.19,6.12,34.0,214,1009290204,Suisse,Suisse,Genève,Zürich,226.6874967257607,"('Geneva', 3.7601888143454163)","('Zurich', 1.6615021190898316)",163.83333333333334
46.72,7.06,147.0,46.72,7.06,66.0,214,798281010,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg,0.0,"('Lausanne', 36.48724963104181)","('Lausanne', 36.48724963104181)",0.0
47.28,7.36,42.0,47.28,7.36,162.0,214,1408526994,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Basel', 36.61455389757925)","('Basel', 36.61455389757925)",0.0
47.02,6.97,13.0,47.01,6.97,52.0,214,1094711731,Suisse,Suisse,Neuchâtel,Neuchâtel,1.1112511347447205,"('Bern', 39.069989259075236)","('Bern', 39.37608703675076)",11.116666666666667
47.86,8.79,35.0,47.73,8.83,18.0,214,2760246467,Deutschland,Deutschland,-,-,14.751653172488652,"('Zurich', 45.510545641621675)","('Zurich', 57.69418072175903)",16.05
45.86,8.92,19.0,45.86,8.92,21.0,214,450689015,Italia,Italia,-,-,0.0,"('Varese', 8.64350401003704)","('Varese', 8.64350401003704)",0.0
47.56,7.58,140.0,47.56,7.58,74.0,214,2815170184,Suisse,Suisse,Basel-Stadt,Basel-Stadt,0.0,"('Basel', 1.6743361716465146)","('Basel', 1.6743361716465146)",0.0
47.4,8.41,52.0,47.4,8.4,16.0,214,164184258,Suisse,Suisse,Zürich,Zürich,0.7521791888739987,"('Zurich', 11.878453475522601)","('Zurich', 11.16601344699036)",1.9666666666666666
47.42,9.37,13.0,47.38,8.55,19.0,214,379140544,Suisse,Suisse,Zürich,Sankt Gallen,61.83836522988507,"('Zurich', 1.4812977626153683)","('Zurich', 61.97022169226552)",52.15
47.2,5.94,116.0,47.49,6.74,14.0,214,2877814120,France,France,-,-,68.31527985680972,"('Mulhouse', 53.00638593280465)","('Pontarlier', 45.54989655475243)",61.016666666666666
45.8,9.08,99.0,45.8,9.08,88.0,214,14424475,Italia,Italia,-,-,0.0,"('Varese', 19.741049492816074)","('Varese', 19.741049492816074)",0.0
46.18,8.85,22.0,46.18,8.83,14.0,214,268434556,Suisse,Suisse,Ticino,Ticino,1.5388496182705953,"('Varese', 40.27269996977402)","('Varese', 40.3129272822886)",3.9833333333333334
46.88,7.04,109.0,46.88,7.04,102.0,214,1536373650,Suisse,Suisse,Vaud,Vaud,0.0,"('Bern', 32.65547251555697)","('Bern', 32.65547251555697)",0.0
46.18,6.68,17.0,46.14,6.68,137.0,215,2807328777,France,France,-,-,4.445004538979589,"('Annemasse', 34.572159800255285)","('Annemasse', 34.064764041074746)",24.883333333333333
47.72,8.62,98.0,47.72,8.62,117.0,215,1057186074,Suisse,Suisse,Schaffhausen,Schaffhausen,0.0,"('Zurich', 39.613388327418576)","('Zurich', 39.613388327418576)",0.0
47.58,7.57,15.0,47.45,7.64,10.0,215,262774447,Suisse,France,Solothurn,-,15.371935775810135,"('Basel', 13.31134702000813)","('Basel', 2.6912525772134908)",26.266666666666666
46.83,9.28,130.0,46.83,9.28,85.0,215,260262375,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun,0.0,"('Zurich', 81.2776665769353)","('Zurich', 81.2776665769353)",0.0
47.2,5.94,30.0,47.22,5.97,40.0,215,68398640,France,France,-,-,3.173044857141343,"('Pontarlier', 45.69629719517651)","('Pontarlier', 45.54989655475243)",7.5
47.71,9.15,106.0,47.71,9.15,109.0,215,1367481289,Deutschland,Deutschland,-,-,0.0,"('Zurich', 59.005703918453214)","('Zurich', 59.005703918453214)",0.0
47.63,6.15,92.0,47.63,6.15,123.0,215,610063759,France,France,-,-,0.0,"('Pontarlier', 82.20466929832462)","('Pontarlier', 82.20466929832462)",0.0
47.41,8.4,119.0,47.41,8.4,90.0,215,371402271,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 12.269477006376757)","('Zurich', 12.269477006376757)",0.0
45.81,9.52,23.0,45.81,9.54,43.0,215,1978944794,Italia,Italia,-,-,1.5491729061640853,"('Varese', 55.27698648996642)","('Varese', 53.72812031932027)",6.116666666666666
45.8,6.57,25.0,45.86,6.59,96.0,215,573846671,France,France,-,-,6.844987896857873,"('Annecy', 36.883839463669425)","('Annecy', 36.804420884072414)",27.883333333333333
46.95,7.39,13.0,47.38,8.54,16.0,215,194664942,Suisse,Suisse,Zürich,Bern - Berne,99.15705450303125,"('Zurich', 1.6615021190898316)","('Bern', 6.896901927923054)",76.31666666666666
46.2,10.1,119.0,46.2,10.1,36.0,216,3188364953,Italia,Italia,-,-,0.0,"('Varese', 107.08885931059586)","('Varese', 107.08885931059586)",0.0
47.84,7.68,84.0,47.84,7.68,132.0,216,854513822,Deutschland,Deutschland,-,-,0.0,"('Mulhouse', 27.747023196986024)","('Mulhouse', 27.747023196986024)",0.0
47.38,8.54,134.0,47.38,8.54,82.0,216,520869498,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
47.16,9.55,89.0,47.16,9.55,127.0,216,277114938,Liechtenstein,Liechtenstein,-,-,0.0,"('Zurich', 78.83168573900753)","('Zurich', 78.83168573900753)",0.0
46.59,6.66,20.0,46.59,6.66,10.0,216,2942559531,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 6.321556075765866)","('Lausanne', 6.321556075765866)",0.0
47.2,8.44,176.0,47.2,8.44,40.0,216,534168796,Suisse,Suisse,Zug,Zug,0.0,"('Luzern', 18.432624554172236)","('Luzern', 18.432624554172236)",0.0
47.34,6.02,15.0,47.34,6.02,27.0,216,121215531,France,France,-,-,0.0,"('Pontarlier', 54.73581775132864)","('Pontarlier', 54.73581775132864)",0.0
46.18,6.29,59.0,46.18,6.29,116.0,216,559719680,France,France,-,-,0.0,"('Annemasse', 4.330094438569124)","('Annemasse', 4.330094438569124)",0.0
46.07,6.44,95.0,46.07,6.44,116.0,216,847390746,France,France,-,-,0.0,"('Annemasse', 20.828019402085584)","('Annemasse', 20.828019402085584)",0.0
47.39,8.54,16.0,47.38,8.54,85.0,216,18289637,Suisse,Suisse,Zürich,Zürich,1.1112511347447205,"('Zurich', 1.6615021190898316)","('Zurich', 2.699545998556147)",5.05
45.86,6.4,133.0,45.86,6.4,77.0,216,703231542248738816,France,France,-,-,0.0,"('Annecy', 22.362642712268343)","('Annecy', 22.362642712268343)",0.0
46.2,6.14,106.0,46.2,6.14,65.0,216,328100038,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.0536168395962333)","('Geneva', 2.0536168395962333)",0.0
46.2,6.14,88.0,46.2,6.14,122.0,216,1954618190,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.0536168395962333)","('Geneva', 2.0536168395962333)",0.0
47.06,8.31,124.0,47.06,8.31,91.0,216,271214745,Suisse,Suisse,Luzern,Luzern,0.0,"('Luzern', 4.176594750357124)","('Luzern', 4.176594750357124)",0.0
47.38,8.54,75.0,47.38,8.54,141.0,216,3439448518,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
46.81,8.22,60.0,46.81,8.22,157.0,217,310591842,Suisse,Suisse,Obwalden,Obwalden,0.0,"('Luzern', 30.57643122586675)","('Luzern', 30.57643122586675)",0.0
47.56,7.56,89.0,47.56,7.56,123.0,217,1589162826,Suisse,Suisse,Basel-Stadt,Basel-Stadt,0.0,"('Basel', 3.0904036387530187)","('Basel', 3.0904036387530187)",0.0
47.54,7.6,90.0,47.54,7.6,101.0,217,842151092,Suisse,Suisse,Basel-Stadt,Basel-Stadt,0.0,"('Basel', 2.9670405297682056)","('Basel', 2.9670405297682056)",0.0
47.26,6.01,130.0,47.2,5.94,21.0,217,538351003,France,France,-,-,8.506320280189893,"('Pontarlier', 45.54989655475243)","('Pontarlier', 47.46111061695262)",15.266666666666667
46.54,6.59,57.0,46.54,6.59,41.0,217,376896455,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 5.910178108741385)","('Lausanne', 5.910178108741385)",0.0
46.21,6.09,106.0,46.21,6.09,28.0,217,998970752,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 6.002563584409144)","('Geneva', 6.002563584409144)",0.0
45.8,9.08,10.0,47.04,8.32,175.0,217,127268529,Suisse,Italia,Luzern,-,149.58787957529114,"('Luzern', 6.279503401719631)","('Varese', 19.741049492816074)",131.88333333333333
46.36,6.47,167.0,46.36,6.47,35.0,217,2768829832,France,France,-,-,0.0,"('Lausanne', 24.447974868033402)","('Lausanne', 24.447974868033402)",0.0
46.19,8.99,121.0,46.21,9.04,13.0,217,549227511,Suisse,Suisse,Ticino,Ticino,4.44174646429064,"('Varese', 46.61731457267678)","('Varese', 43.266820566169535)",11.55
47.01,8.99,55.0,47.01,8.99,40.0,217,3251934173,Suisse,Suisse,Glarus,Glarus,0.0,"('Zurich', 51.7209338080608)","('Zurich', 51.7209338080608)",0.0
46.25,6.13,127.0,46.25,6.13,90.0,217,19504993,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 6.231589512632507)","('Geneva', 6.231589512632507)",0.0
45.8,9.08,166.0,45.8,9.08,51.0,217,1053254713,Italia,Italia,-,-,0.0,"('Varese', 19.741049492816074)","('Varese', 19.741049492816074)",0.0
46.27,6.26,69.0,46.27,6.26,139.0,217,115561722,France,France,-,-,0.0,"('Annemasse', 8.574160174611194)","('Annemasse', 8.574160174611194)",0.0
45.83,6.81,148.0,45.83,6.81,63.0,217,315966677,Italia,Italia,-,-,0.0,"('Annecy', 54.20984604150633)","('Annecy', 54.20984604150633)",0.0
45.8,9.18,126.0,45.8,9.18,65.0,217,362003444,Italia,Italia,-,-,0.0,"('Varese', 27.45968340420193)","('Varese', 27.45968340420193)",0.0
47.08,8.45,16.0,47.08,8.45,24.0,217,488880252,Suisse,Suisse,Schwyz,Schwyz,0.0,"('Luzern', 13.875383903936811)","('Luzern', 13.875383903936811)",0.0
45.99,8.95,96.0,45.99,8.95,100.0,218,3278917478,Suisse,Suisse,Ticino,Ticino,0.0,"('Varese', 21.409767059890957)","('Varese', 21.409767059890957)",0.0
46.1,7.07,92.0,46.1,7.07,126.0,218,578312891,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 26.14933504997682)","('Sion', 26.14933504997682)",0.0
47.37,8.53,11.0,47.35,8.53,39.0,218,105542951,Suisse,Suisse,Zürich,Zürich,2.222502269489441,"('Zurich', 2.3871040079327557)","('Zurich', 1.5500803336139959)",5.7
46.2,9.74,62.0,46.2,9.74,156.0,218,135120617,Italia,Italia,-,-,0.0,"('Varese', 82.32703927160468)","('Varese', 82.32703927160468)",0.0
47.39,8.62,78.0,47.39,8.62,111.0,218,53162199,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 5.870861078020564)","('Zurich', 5.870861078020564)",0.0
47.72,7.34,116.0,47.72,7.34,91.0,218,4864625909,France,France,-,-,0.0,"('Mulhouse', 3.3711510453646216)","('Mulhouse', 3.3711510453646216)",0.0
47.75,7.63,78.0,47.75,7.63,25.0,219,1423467066,Deutschland,Deutschland,-,-,0.0,"('Basel', 20.49262523901965)","('Basel', 20.49262523901965)",0.0
45.9,6.09,100.0,45.9,6.09,83.0,219,903492050,France,France,-,-,0.0,"('Annecy', 2.0648014630391684)","('Annecy', 2.0648014630391684)",0.0
47.55,6.12,75.0,47.55,6.12,117.0,219,2848650513,France,France,-,-,0.0,"('Pontarlier', 74.00600287113774)","('Pontarlier', 74.00600287113774)",0.0
47.02,7.5,150.0,47.02,7.5,69.0,219,1147802209,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 11.75369086595138)","('Bern', 11.75369086595138)",0.0
45.85,6.1,24.0,46.2,6.14,92.0,219,4797472282,Suisse,France,Genève,-,39.01605306675195,"('Geneva', 2.0536168395962333)","('Annecy', 5.704504113384962)",46.86666666666667
47.14,7.25,10.0,47.37,8.54,10.0,219,216799923,Suisse,Suisse,Zürich,Bern - Berne,100.59746146378632,"('Zurich', 0.8386823848142152)","('Bern', 29.751905148378288)",77.76666666666667
47.81,7.65,137.0,47.81,7.65,73.0,219,357450828,Deutschland,Deutschland,-,-,0.0,"('Mulhouse', 24.57108672841744)","('Mulhouse', 24.57108672841744)",0.0
46.21,6.09,60.0,46.2,6.14,32.0,219,33280819,Suisse,Suisse,Genève,Genève,4.002721969418252,"('Geneva', 2.0536168395962333)","('Geneva', 6.002563584409144)",21.0
47.7,7.64,79.0,47.7,7.64,48.0,219,323010411,Deutschland,Deutschland,-,-,0.0,"('Basel', 15.112792765838282)","('Basel', 15.112792765838282)",0.0
47.43,8.67,62.0,47.47,8.57,20.0,219,562140192,Suisse,Suisse,Zürich,Zürich,8.730866093573109,"('Zurich', 11.580615436844624)","('Zurich', 11.4456822698284)",19.25
47.45,9.63,131.0,47.45,9.63,88.0,219,550185065,Suisse,Suisse,Sankt Gallen,Sankt Gallen,0.0,"('Zurich', 81.747978527513)","('Zurich', 81.747978527513)",0.0
47.6,7.22,98.0,47.6,7.22,121.0,219,4891701287,France,France,-,-,0.0,"('Mulhouse', 18.700734253897597)","('Mulhouse', 18.700734253897597)",0.0
46.89,7.5,93.0,46.89,7.5,86.0,219,734706114,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 3.8981400912922255)","('Bern', 3.8981400912922255)",0.0
47.43,8.67,90.0,47.43,8.67,129.0,219,286358803,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 11.4456822698284)","('Zurich', 11.4456822698284)",0.0
46.69,6.91,119.0,46.69,6.91,100.0,219,2275239212,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg,0.0,"('Lausanne', 25.459063207105483)","('Lausanne', 25.459063207105483)",0.0
46.0,8.96,46.0,46.0,8.96,173.0,219,168316134,Suisse,Suisse,Ticino,Ticino,0.0,"('Varese', 22.74976778646576)","('Varese', 22.74976778646576)",0.0
45.81,6.52,79.0,45.9,6.68,12.0,219,152583403,France,France,-,-,15.91768794247419,"('Annecy', 43.561807260264715)","('Annecy', 32.77689826833932)",25.45
47.38,8.54,71.0,47.38,8.54,21.0,220,453007682,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
47.41,8.64,40.0,47.41,8.65,51.0,220,588354273,Suisse,Suisse,Zürich,Zürich,0.7520364114537657,"('Zurich', 8.9323627600204)","('Zurich', 8.308589061582191)",2.1666666666666665
46.25,6.89,57.0,46.29,6.91,52.0,220,1305361579,Suisse,Suisse,Valais - Wallis,Valais - Wallis,4.70301724540405,"('Lausanne', 32.84010906671198)","('Sion', 35.40245911955159)",32.61666666666667
46.78,6.66,114.0,46.78,6.66,67.0,220,1125332527,Suisse,Suisse,Vaud,Vaud,0.0,"('Pontarlier', 26.91484706075392)","('Pontarlier', 26.91484706075392)",0.0
46.13,9.29,96.0,46.13,9.29,111.0,220,397474678,Italia,Italia,-,-,0.0,"('Varese', 49.87063075104266)","('Varese', 49.87063075104266)",0.0
47.26,9.59,17.0,47.26,9.59,97.0,220,21042319,Österreich,Österreich,-,-,0.0,"('Zurich', 79.24615135281236)","('Zurich', 79.24615135281236)",0.0
46.84,7.66,11.0,47.02,7.51,40.0,220,1321428654,Suisse,Suisse,Bern - Berne,Bern - Berne,23.014604582603617,"('Bern', 11.939603166418292)","('Bern', 16.97751878100267)",34.36666666666667
45.93,6.6,137.0,45.93,6.6,83.0,220,252730785,France,France,-,-,0.0,"('Annecy', 37.51349509828442)","('Annecy', 37.51349509828442)",0.0
46.28,6.41,44.0,46.27,6.42,34.0,220,2159136832,France,France,-,-,1.350869346184104,"('Annemasse', 16.338602325722064)","('Annemasse', 16.305558487254324)",4.283333333333333
45.81,8.94,26.0,45.8,8.94,66.0,220,176828832,Italia,Italia,-,-,1.1112511347447205,"('Varese', 9.014222104763135)","('Varese', 8.839140550121831)",2.8833333333333333
47.44,6.84,99.0,47.44,6.84,112.0,221,3339602345,France,France,-,-,0.0,"('Mulhouse', 50.53010458552898)","('Mulhouse', 50.53010458552898)",0.0
46.27,6.12,85.0,46.27,6.12,119.0,221,478627395,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 8.567054601551261)","('Geneva', 8.567054601551261)",0.0
46.23,6.08,50.0,46.2,6.14,47.0,221,3053619526,Suisse,Suisse,Genève,Genève,5.692038248949759,"('Geneva', 2.0536168395962333)","('Geneva', 7.453746107894904)",11.566666666666666
45.87,6.32,69.0,45.87,6.32,58.0,221,2216098138,France,France,-,-,0.0,"('Annecy', 16.07559493284344)","('Annecy', 16.07559493284344)",0.0
46.48,7.28,96.0,46.48,7.28,95.0,222,891735949,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Sion', 27.935292132655526)","('Sion', 27.935292132655526)",0.0
47.65,6.84,158.0,47.65,6.84,64.0,222,149083301,France,France,-,-,0.0,"('Mulhouse', 38.53038843148269)","('Mulhouse', 38.53038843148269)",0.0
47.45,7.5,15.0,47.49,7.62,19.0,222,31127216,Suisse,Suisse,Basel-Landschaft,Basel-Landschaft,10.050520184603597,"('Basel', 8.654400413109318)","('Basel', 14.984038624118158)",18.4
47.56,7.51,75.0,47.56,7.51,146.0,222,286705099,France,France,-,-,0.0,"('Basel', 6.789542426720334)","('Basel', 6.789542426720334)",0.0
46.23,6.08,22.0,46.23,6.08,103.0,222,1635769808,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 7.453746107894904)","('Geneva', 7.453746107894904)",0.0
45.85,6.1,20.0,45.85,6.1,42.0,222,127114548,France,France,-,-,0.0,"('Annecy', 5.704504113384962)","('Annecy', 5.704504113384962)",0.0
45.8,9.1,186.0,45.8,9.1,35.0,222,364285398,Italia,Italia,-,-,0.0,"('Varese', 21.28318527829958)","('Varese', 21.28318527829958)",0.0
46.35,6.34,10.0,45.9,6.1,11.0,222,1462847815,France,France,-,-,53.3132726667769,"('Annecy', 1.291467585419845)","('Annemasse', 18.992870155474144)",52.766666666666666
46.17,9.0,100.0,46.17,9.0,114.0,222,354365187,Suisse,Suisse,Ticino,Ticino,0.0,"('Varese', 41.39040059149349)","('Varese', 41.39040059149349)",0.0
46.53,6.65,58.0,46.53,6.65,164.0,222,3056669423,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 1.3283201334703978)","('Lausanne', 1.3283201334703978)",0.0
47.29,7.03,92.0,47.29,7.03,130.0,222,243743307,Suisse,Suisse,Jura,Jura,0.0,"('Basel', 52.74139454279566)","('Basel', 52.74139454279566)",0.0
45.78,10.29,87.0,45.78,10.29,132.0,223,2713956002,Italia,Italia,-,-,0.0,"('Varese', 113.46663214399545)","('Varese', 113.46663214399545)",0.0
46.14,6.07,10.0,46.22,6.09,123.0,223,2505581246,Suisse,France,Genève,-,9.022212473435607,"('Geneva', 6.303100168108572)","('Geneva', 9.991715760383297)",14.35
